"id","biz_provider_id","biz_name","biz_info","e_address","e_city","e_state","e_postal","e_zip_full","e_country","loc_county","loc_area_code","loc_FIPS","loc_MSA","loc_PMSA","loc_TZ","loc_DST","loc_LAT_centroid","loc_LAT_poly","loc_LONG_centroid","loc_LONG_poly","biz_phone","web_url","web_meta_title","web_meta_desc","web_meta_keys","biz_owner","f_emergency","biz_bedcount"
"79","291308","HUMBOLDT GENERAL HOSPITAL","Critical Access Hospitals","118 E Haskell St","Winnemucca","NV","89445","89445-3247","USA","Humboldt","775","32013","","","PST","Y","41.1353","40.971540","-118.1862","-117.728224","(775) 623-5222","","","","","Government - Hospital District or Authority","true",""
"80","280119","WINNEBAGO IHS HOSPITAL","Acute Care Hospitals","U.S. 77","Winnebago","NE","68030","","USA","Dakota","402","31043","7720","","CST","Y","42.3231","42.2366153","-96.4940","-96.4723756","(402) 878-2231","","","","","Government-Federal","true","30"
"81","010086","NORTHWEST MEDICAL CENTER","Acute Care Hospitals","1530 US-43","Winfield","AL","35594","","USA","Fayette","205","01057","","","CST","Y","33.9268","33.928921","-87.7576","-87.816947","(205) 487-7736","http://www.northwestmedcenter.com","Northwest Medical Center - AL - Home Page","","","Proprietary","true","71"
"82","140242","CENTRAL DUPAGE HOSPITAL","Acute Care Hospitals","25 N Winfield Rd","Winfield","IL","60190","","USA","DuPage","630","17043","","1600","CST","Y","41.8692","41.872664","-88.1581","-88.158138","(630) 682-1600","http://www.cdh.org","Central DuPage Hospital","Central DuPage Hospital of Winfield Illinois.","Central DuPage Hospital,CDH,Western Suburban Chicago Hospital","Voluntary non-profit - Private","true","326"
"83","171383","WILLIAM NEWTON HOSPITAL","Critical Access Hospitals","1300 E 5th Ave","Winfield","KS","67156","67156-2407","USA","Cowley","620","20035","","","CST","Y","37.2455","37.244717","-96.9242","-96.981918","(620) 221-2300","","","","","Government - Local","true",""
"84","341304","BERTIE MEMORIAL HOSPITAL","Critical Access Hospitals","1403 S King St","Windsor","NC","27983","27983-9666","USA","Bertie","252","37015","","","EST","Y","35.9979","35.989231","-76.9022","-76.928291","(252) 794-6600","","","","","Voluntary non-profit - Private","true",""
"85","471302","MT ASCUTNEY HOSPITAL","Critical Access Hospitals","289 County Rd","Windsor","VT","05089","05089-9000","USA","Windsor","802","50027","","","EST","Y","43.4897","43.487571","-72.4482","-72.401137","(802) 674-6711","","","","","Voluntary non-profit - Private","true",""
"86","241332","WINDOM AREA HOSPITAL","Critical Access Hospitals","2150 Hospital Dr","Windom","MN","56101","56101-1287","USA","Cottonwood","507","27033","","","CST","Y","43.9264","43.877631","-95.2282","-95.114993","(507) 831-2400","","","","","Voluntary non-profit - Other","true",""
"87","110045","BARROW REGIONAL MEDICAL CENTER","Acute Care Hospitals","316 N Broad St","Winder","GA","30680","30680-2150","USA","Barrow","770","13013","0520","","EST","Y","33.9995","34.007268","-83.6956","-83.706894","(770) 307-5210","http://www.barrowmedical.com","","","","Proprietary","true","56"
"88","390112","WINDBER HOSPITAL","Acute Care Hospitals","600 Somerset Ave","Windber","PA","15963","","USA","Somerset","814","42111","3680","","EST","Y","40.2054","40.242115","-78.7856","-78.838037","(814) 467-3000","","","","","Voluntary non-profit - Private","true",""
"89","151301","ST VINCENT RANDOLPH HOSPITAL INC","Critical Access Hospitals","473 E Greenville Ave","Winchester","IN","47394","47394-9436","USA","Randolph","765","18135","","","EST","Y","40.1634","40.168568","-85.0450","-84.971057","(765) 584-0004","","","","","Voluntary non-profit - Private","true",""
"90","171314","JEFFERSON COUNTY MEMORIAL HOSPITAL","Critical Access Hospitals","408 Delaware St","Winchester","KS","66097","66097-4003","USA","Jefferson","913","20087","","","CST","Y","39.3336","39.325271","-95.2637","-95.270462","(913) 774-4340","","","","","Voluntary non-profit - Private","true",""
"91","180092","CLARK REGIONAL MEDICAL CENTER","Acute Care Hospitals","1107 W Lexington Ave","Winchester","KY","40391","40391-1169","USA","Clark","859","21049","4280","","EST","Y","37.9696","37.999976","-84.1467","-84.196611","(859) 745-3500","http://www.clarkhospital.org","","","","Voluntary non-profit - Private","true","100"
"92","220105","WINCHESTER HOSPITAL","Acute Care Hospitals","41 Highland Ave","Winchester","MA","01890","01890-1446","USA","Middlesex","781","25017","","1120","EST","Y","42.4518","42.465960","-71.1465","-71.121303","(781) 729-9000","http://www.winchesterhospital.org","Winchester Hospital","","Winchester Hospital,hospital,Boston,MA","Voluntary non-profit - Other","true","182"
"93","440058","SOUTHERN TENNESSEE MEDICAL CENTER","Acute Care Hospitals","185 Hospital Rd","Winchester","TN","37398","37398-2404","USA","Franklin","931","47051","","","CST","Y","35.1786","35.176230","-86.1200","-86.090788","(931) 967-8295","http://www.southerntennessee.com","","","","Proprietary","true","159"
"94","490005","WINCHESTER MEDICAL CENTER INC","Acute Care Hospitals","220 Campus Blvd, #210","Winchester","VA","22601","22601-2887","USA","Winchester City","540","51840","","","EST","Y","39.1681","39.200462","-78.1692","-78.188764","(540) 536-7654","","","","","Voluntary non-profit - Private","true",""
"95","340126","WILSON MEDICAL CENTER","Acute Care Hospitals","1705 Tarboro St SW","Wilson","NC","27893","27893-3428","USA","Wilson","252","37195","","","EST","Y","35.7058","35.721756","-77.9227","-77.934361","(252) 399-8040","http://www.wilsonmemorial.com","","","","Voluntary non-profit - Private","true","220"
"96","080003","ST FRANCIS HOSPITAL","Acute Care Hospitals","W 7th St &amp; N Clayton St","Wilmington","DE","19805","","USA","New Castle","302","10003","","9160","EST","Y","39.7454","39.749520","-75.5936","-75.566589","(302) 421-4100","","","","","Voluntary non-profit - Private","true","222"
"97","340141","NEW HANOVER REGIONAL MEDICAL CENTER","Acute Care Hospitals","2131 S 17th St, #9000","Wilmington","NC","28401","28401-7407","USA","New Hanover","910","37129","9200","","EST","Y","34.2436","34.206526","-77.9363","-77.924193","(910) 343-7000","","","","","Government - Local","true",""
"98","360175","CMH REGIONAL HEALTH SYSTEM","Acute Care Hospitals","610 W Main St","Wilmington","OH","45177","45177-2125","USA","Clinton","937","39027","","","EST","Y","39.4602","39.445349","-83.8321","-83.839502","(937) 382-6611","http://www.cmhregional.com","","","","Government - Local","true","93"
"99","051306","GLENN MEDICAL CENTER","Critical Access Hospitals","1133 W Sycamore St","Willows","CA","95988","95988-2601","USA","Glenn","530","06021","","","PST","Y","39.5041","39.520601","-122.2171","-122.207691","(530) 934-1818","","","","","Voluntary non-profit - Private","true",""
"100","240088","RICE MEMORIAL HOSPITAL","Acute Care Hospitals","301 Becker Ave SW","Willmar","MN","56201","56201-3302","USA","Kandiyohi","320","27067","","","CST","Y","45.1041","45.120399","-95.0465","-95.046453","(320) 231-4227","http://www.ricehospital.com","","","","Government - Local","true","185"
"101","051310","FRANK R HOWARD MEMORIAL HOSPITAL","Critical Access Hospitals","1 Madrone St","Willits","CA","95490","95490-4225","USA","Mendocino","707","06045","","","PST","Y","39.4525","39.400882","-123.3878","-123.349774","(707) 459-6801","","","","","Voluntary non-profit - Church","true",""
"102","100139","TRI COUNTY HOSPITAL - WILLISTON","Acute Care Hospitals","125 SW 7th St","Williston","FL","32696","32696-2403","USA","Levy","352","12075","","","EST","Y","29.4056","29.383908","-82.4880","-82.455632","(352) 528-2801","","","","","Voluntary non-profit - Private","true","40"
"103","351334","MERCY MEDICAL CENTER","Critical Access Hospitals","1301 15th Ave W","Williston","ND","58801","58801-3821","USA","Williams","701","38105","","","CST","Y","48.3082","48.155429","-103.6976","-103.645534","(701) 774-7400","","","","","Voluntary non-profit - Church","true",""
"104","310061","LOURDES MEDICAL CENTER OF BURLINGTON COUNTY","Acute Care Hospitals","218 Sunset Rd","Willingboro","NJ","08046","08046-1110","USA","Burlington","856","34005","","6160","EST","Y","40.0278","40.048426","-74.8825","-74.882907","(609) 835-2900","","","","","Voluntary non-profit - Other","true","225"
"105","070021","WINDHAM COMM MEM HOSP & HATCH HOSP","Acute Care Hospitals","112 Mansfield Ave","Willimantic","CT","06226","06226-2045","USA","Windham","860","09015","3280","","EST","Y","41.7073","41.716717","-72.2065","-72.224127","(860) 456-9116","http://www.windhamhospital.org","","","","Voluntary non-profit - Private","true","80"
"106","181311","ST ELIZABETH GRANT","Critical Access Hospitals","238 Barnes Rd","Williamstown","KY","41097","41097-9482","USA","Grant","859","21081","","1640","EST","Y","38.6149","38.648386","-84.6051","-84.576897","(859) 824-8240","","","","","Voluntary non-profit - Church","true",""
"107","340133","MARTIN GENERAL HOSPITAL","Acute Care Hospitals","310 S McCaskey Rd","Williamston","NC","27892","27892-2150","USA","Martin","252","37117","","","EST","Y","35.7282","35.840847","-77.0495","-77.073230","(252) 809-6179","","","","","Government - Local","true","49"
"108","151307","ST VINCENT WILLIAMSPORT HOSPITAL INC","Critical Access Hospitals","412 N Monroe St","Williamsport","IN","47993","47993-1049","USA","Warren","765","18171","","","EST","Y","40.3333","40.290146","-87.2831","-87.295573","(765) 762-4000","","","","","Voluntary non-profit - Church","true",""
"109","390045","WILLIAMSPORT HOSPITAL & MEDICAL CENTER","Acute Care Hospitals","777 Rural Ave","Williamsport","PA","17701","17701-3109","USA","Lycoming","570","42081","9140","","EST","Y","41.2460","41.247668","-77.0167","-77.016959","(570) 321-1000","","","","","Voluntary non-profit - Other","true",""
"110","510077","WILLIAMSON MEMORIAL HOSPITAL","Acute Care Hospitals","859 Alderson St","Williamson","WV","25661","25661-3215","USA","Mingo","304","54059","","","EST","Y","37.7209","37.677879","-82.2537","-82.272203","(304) 235-2500","http://www.hmawmh.com","","","","Voluntary non-profit - Private","true","76"
"111","490066","SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER","Acute Care Hospitals","Sentara Cir","Williamsburg","VA","23188","","USA","James City","757","51095","5720","","EST","Y","37.3369","37.3380089","-76.7710","-76.7393935","(757) 984-6000","","","","","Voluntary non-profit - Private","true",""
"112","490109","EASTERN STATE HOSPITAL","Acute Care Hospitals","4601 Ironbound Rd","Williamsburg","VA","23188","23188-2648","USA","James City","757","51095","5720","","EST","Y","37.3369","37.285871","-76.7710","-76.734331","(757) 253-5161","http://www.easternstatehospital.org","","","","Government - State","true","581"
"113","031302","NORTHERN COCHISE COMMUNITY HOSPITAL","Critical Access Hospitals","901 W Rex Allen Dr","Willcox","AZ","85643","85643-1009","USA","Cochise","520","04003","","","MST","N","32.5598","32.264304","-110.0800","-109.837164","(520) 384-3541","","","","","Government - Hospital District or Authority","true",""
"114","361310","MERCY HOSPITAL OF WILLARD","Critical Access Hospitals","110 E Howard St","Willard","OH","44890","44890-1611","USA","Huron","419","39077","","","EST","Y","41.0768","41.048462","-82.7214","-82.724460","(419) 964-5000","","","","","Voluntary non-profit - Other","true",""
"115","39013F","WILKES BARRE VA MEDICAL CENTER","ACUTE CARE - VETERANS ADMINISTRATION","1111 E End Blvd","Wilkes-Barre","PA","18702","18702-7923","USA","Luzerne","570","42079","7560","","EST","Y","41.2223","41.247595","-75.8144","-75.841229","(570) 824-3521","","","","","Government Federal","true",""
"116","390137","WILKES-BARRE GENERAL HOSPITAL","Acute Care Hospitals","575 N River St","Wilkes-Barre","PA","18702","18702-2634","USA","Luzerne","570","42079","7560","","EST","Y","41.2223","41.258372","-75.8144","-75.867945","(570) 829-8111","","","","","Voluntary non-profit - Private","true",""
"117","390270","GEISINGER WYOMING VALLEY MEDICAL CENTER","Acute Care Hospitals","100 E Mountain Dr","Wilkes-Barre","PA","18702","","USA","Luzerne","570","42079","7560","","EST","Y","41.2223","41.260980","-75.8144","-75.813694","(570) 826-7300","http://www.geisinger.edu","","","","Voluntary non-profit - Private","true","111"
"118","521303","WILD ROSE COM MEM HOSPITAL, INC","Critical Access Hospitals","601 Grove Ave","Wild Rose","WI","54984","54984-6903","USA","Waushara","920","55137","","","CST","Y","44.1910","44.182871","-89.1801","-89.246541","(920) 622-3257","","","","","Voluntary non-profit - Private","true",""
"119","370072","LATIMER COUNTY GENERAL HOSPITAL","Acute Care Hospitals","806 OK-2","Wilburton","OK","74578","74578-5032","USA","Latimer","918","40077","","","CST","Y","34.8806","34.911923","-95.3086","-95.322917","(918) 465-2391","","","","","Voluntary non-profit - Other","true","33"
"120","251303","STONE COUNTY HOSPITAL","Critical Access Hospitals","1434 E Central Ave","Wiggins","MS","39577","39577-9602","USA","Stone","601","28131","","","CST","Y","30.8678","30.845918","-89.1157","-89.116683","(601) 928-6600","","","","","Proprietary","true",""
"121","031300","WICKENBURG COMMUNITY HOSPITAL","Critical Access Hospitals","520 Rose Ln","Wickenburg","AZ","85390","85390-1447","USA","Maricopa","928","04013","6200","","MST","N","33.8653","33.978155","-112.8865","-112.739235","(928) 684-5421","","","","","Voluntary non-profit - Private","true",""
"122","450010","UNITED REGIONAL HEALTH CARE SYSTEM","Acute Care Hospitals","1600 11th St","Wichita Falls","TX","76301","76301-4321","USA","Wichita","940","48485","9080","","CST","Y","33.9014","33.902913","-98.4821","-98.500674","(940) 764-3055","http://www.urhcs.org","","","","Voluntary non-profit - Private","true","362"
"123","450827","KELL WEST REGIONAL HOSPITAL","Acute Care Hospitals","5402 Kell Blvd","Wichita Falls","TX","76310","76310-1610","USA","Wichita","940","48485","9080","","CST","Y","33.8699","33.872454","-98.5877","-98.578769","(940) 692-5888","","","","","Proprietary","true","15"
"124","17008F","WICHITA VA MEDICAL CENTER","ACUTE CARE - VETERANS ADMINISTRATION","5500 E Kellogg Dr","Wichita","KS","67218","67218-1607","USA","Sedgwick","316","20173","9040","","CST","Y","37.6680","37.679911","-97.2808","-97.272384","(316) 685-2221","","","","","Government Federal","true",""
"125","170122","VIA CHRISTI HOSPITALS WICHITA INC","Acute Care Hospitals","929 N Saint Francis St","Wichita","KS","67214","67214-3821","USA","Sedgwick","316","20173","9040","","CST","Y","37.7072","37.700263","-97.3175","-97.331884","(316) 268-5000","http://www.via-christi.org","","","","Voluntary non-profit - Church","true","884"
"126","170123","WESLEY MEDICAL CENTER","Acute Care Hospitals","550 N Hillside St","Wichita","KS","67214","67214-4910","USA","Sedgwick","316","20173","9040","","CST","Y","37.7072","37.695678","-97.3175","-97.298924","(316) 962-2000","http://www.wesleymc.com","","","","Proprietary","true","480"
"127","170183","KANSAS SURGERY & RECOVERY CENTER","Acute Care Hospitals","2770 N Webb Rd","Wichita","KS","67226","67226-8112","USA","Sedgwick","316","20173","9040","","CST","Y","37.7646","37.733078","-97.2186","-97.226155","(316) 634-0090","","","","","Proprietary","true","24"
"128","170186","KANSAS HEART HOSPITAL","Acute Care Hospitals","3601 N Webb Rd","Wichita","KS","67226","67226-8129","USA","Sedgwick","316","20173","9040","","CST","Y","37.7646","37.749650","-97.2186","-97.226524","(316) 630-5000","","","","","Proprietary","true",""
